"Species","Tree_N","Germination","Bin_germ","XGB_all","XGB_colour","XGB_xray","cnn_colour_pred","cnn_xray_pred"
"all_species",1,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"V",0,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",2,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"V",0,1,1,1,1,1
"all_species",3,"M",0,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"G",1,1,1,1,1,1
"all_species",3,"X",1,1,1,1,1,1
"all_species",4,"G",1,1,1,1,1,1
"all_species",4,"G",1,1,1,1,1,1
"all_species",4,"G",1,1,1,1,1,1
"all_species",4,"G",1,1,1,1,1,1
"all_species",4,"G",1,1,1,1,1,1
"all_species",14,"G",1,1,1,1,1,1
"all_species",14,"G",1,1,1,1,1,1
"all_species",14,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"V",0,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",5,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"X",1,1,1,0,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"M",0,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",6,"G",1,1,1,1,1,1
"all_species",7,"G",1,1,1,1,1,1
"all_species",7,"G",1,1,1,1,1,1
"all_species",7,"G",1,1,1,1,1,1
"all_species",7,"G",1,1,1,1,1,1
"all_species",7,"G",1,1,1,1,1,1
"all_species",7,"G",1,1,1,1,1,1
"all_species",7,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"M",0,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",8,"G",1,1,1,1,1,1
"all_species",9,"G",1,1,1,1,1,1
"all_species",9,"G",1,1,1,1,1,1
"all_species",9,"G",1,1,1,1,1,1
"all_species",9,"G",1,1,1,1,1,1
"all_species",9,"G",1,1,1,1,1,1
"all_species",9,"V",0,1,1,1,1,1
"all_species",9,"M",0,1,1,1,1,0
"all_species",9,"G",1,1,1,1,1,1
"all_species",9,"G",1,1,1,1,1,1
"all_species",9,"G",1,1,1,1,1,1
"all_species",10,"G",1,1,1,1,1,1
"all_species",10,"G",1,1,1,1,1,1
"all_species",10,"G",1,1,1,1,1,1
"all_species",10,"G",1,1,1,1,1,1
"all_species",10,"G",1,1,1,1,1,1
"all_species",10,"M",0,0,0,0,1,0
"all_species",10,"G",1,1,1,1,1,1
"all_species",11,"G",1,1,1,1,1,1
"all_species",11,"G",1,1,1,1,1,1
"all_species",11,"G",1,1,1,1,1,1
"all_species",11,"G",1,1,1,1,1,1
"all_species",11,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",12,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"V",0,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"V",0,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",13,"G",1,1,1,1,1,1
"all_species",15,"G",1,1,1,1,1,1
"all_species",15,"G",1,1,1,1,1,1
"all_species",15,"G",1,1,1,1,1,1
"all_species",15,"G",1,1,1,1,1,1
"all_species",15,"V",0,1,1,0,1,1
"all_species",15,"G",1,1,1,1,1,1
"all_species",15,"G",1,1,1,1,1,1
